"","enrolID","startaar","startsn","Uddannelse","startramme","Ramme_kode","startstudordna","Studieordningskode","startfak","slutramme","slutsn","slutfak","NU","Norm tid","Norm+1 aar","statussn","udmeldsn","fradatosn","slutdatosn","stype","startMonth","yearOfEnrolment","EndSemester","SPV","1_T_atnBy","1_T_atpIn","1_NT_atnBy","1_NT_atpIn","1_El_atnBy","1_El_atpIn","1_Pr_atnBy","1_Pr_atpIn","2_T_atnBy","2_T_atpIn","2_NT_atnBy","2_NT_atpIn","2_El_atnBy","2_El_atpIn","2_Pr_atnBy","2_Pr_atpIn","3_T_atnBy","3_T_atpIn","3_NT_atnBy","3_NT_atpIn","3_El_atnBy","3_El_atpIn","3_Pr_atnBy","3_Pr_atpIn","4_T_atnBy","4_T_atpIn","4_NT_atnBy","4_NT_atpIn","4_El_atnBy","4_El_atpIn","4_Pr_atnBy","4_Pr_atpIn","5_T_atnBy","5_T_atpIn","5_NT_atnBy","5_NT_atpIn","5_El_atnBy","5_El_atpIn","5_Pr_atnBy","5_Pr_atpIn","6_T_atnBy","6_T_atpIn","6_NT_atnBy","6_NT_atpIn","6_El_atnBy","6_El_atpIn","6_Pr_atnBy","6_Pr_atpIn","7_T_atnBy","7_T_atpIn","7_NT_atnBy","7_NT_atpIn","7_El_atnBy","7_El_atpIn","7_Pr_atnBy","7_Pr_atpIn","8_T_atnBy","8_T_atpIn","8_NT_atnBy","8_NT_atpIn","8_El_atnBy","8_El_atpIn","8_Pr_atnBy","8_Pr_atpIn","9_T_atnBy","9_T_atpIn","9_NT_atnBy","9_NT_atpIn","9_El_atnBy","9_El_atpIn","9_Pr_atnBy","9_Pr_atpIn","10_T_atnBy","10_T_atpIn","10_NT_atnBy","10_NT_atpIn","10_El_atnBy","10_El_atpIn","10_Pr_atnBy","10_Pr_atpIn","1_El_nom","1_NT_nom","1_Pr_nom","1_T_nom","2_El_nom","2_NT_nom","2_Pr_nom","2_T_nom","3_El_nom","3_NT_nom","3_Pr_nom","3_T_nom","4_El_nom","4_NT_nom","4_Pr_nom","4_T_nom","5_El_nom","5_NT_nom","5_Pr_nom","5_T_nom","6_El_nom","6_NT_nom","6_Pr_nom","6_T_nom","1_El_mGPA","1_NT_mGPA","1_Pr_mGPA","1_T_mGPA","2_El_mGPA","2_NT_mGPA","2_Pr_mGPA","2_T_mGPA","3_El_mGPA","3_NT_mGPA","3_Pr_mGPA","3_T_mGPA","4_El_mGPA","4_NT_mGPA","4_Pr_mGPA","4_T_mGPA","5_El_mGPA","5_NT_mGPA","5_Pr_mGPA","5_T_mGPA","6_El_mGPA","6_NT_mGPA","6_Pr_mGPA","6_T_mGPA","7_El_mGPA","7_NT_mGPA","7_Pr_mGPA","7_T_mGPA","8_El_mGPA","8_NT_mGPA","8_Pr_mGPA","8_T_mGPA","9_El_mGPA","9_NT_mGPA","9_Pr_mGPA","9_T_mGPA","10_El_mGPA","10_NT_mGPA","10_Pr_mGPA","10_T_mGPA","priop","UDD_KODE","kvotient","kvote","land","Campus"
"989",520,2016,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","DMI80142","TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2016-09-01,NA,"kandidat",9,2016,NA,"MSc2011",0,0,5,5,0,0,15,15,0,0,10,5,10,10,30,15,5,5,10,0,15,5,30,0,5,0,10,0,15,0,30,0,5,0,10,0,15,0,30,0,5,0,10,0,15,0,30,0,5,0,10,0,15,0,30,0,5,0,10,0,15,0,30,0,5,0,10,0,15,0,30,0,5,0,10,0,15,0,30,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,7,7,0,NA,9.5,7,0,NA,9.5,7,4,NA,9.5,7,4,NA,9.5,7,4,NA,9.5,7,4,NA,9.5,7,4,NA,9.5,7,4,NA,9.5,7,4,NA,9.5,7,4,"1.prio",25317,13,1,"Ungarn","Aalborg"
"990",2221,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","Bacheloruddannelse (BA) International Virkomhedskommunikation - Spansk","Internat. virksomhedskom.","HUM","4.Frafald, nyt FAK","Norm Afb (nyt FAK)","Norm+ Afb (nyt FAK)","afbrudt","Afbrudt af den studerende",2013-09-01,2015-07-30,"bachelor",9,2013,4,"BSc2010",0,0,0,0,0,0,15,15,15,15,0,5,0,0,30,15,15,15,25,25,0,0,40,10,15,5,25,0,0,0,40,0,15,0,25,0,0,0,40,0,15,0,25,0,0,0,40,0,15,0,25,0,0,0,40,0,15,0,25,0,0,0,40,0,15,0,25,0,0,0,40,0,15,0,25,0,0,0,40,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,10,0,NA,NA,10,3.33333333333333,NA,5.5,10.6666666666667,1.4,NA,5.5,10.6666666666667,1.4,NA,5.5,10.6666666666667,1.4,NA,5.5,10.6666666666667,1.4,NA,5.5,10.6666666666667,1.4,NA,5.5,10.6666666666667,1.4,NA,5.5,10.6666666666667,1.4,NA,5.5,10.6666666666667,1.4,"1.prio",25317,9.5,1,"Danmark","Aalborg"
"991",1963,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2013-09-01,2015-05-18,"bachelor",9,2013,4,"BSc2010",0,0,0,0,0,0,15,15,0,10,0,5,0,0,15,15,0,5,0,10,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,10,0,NA,NA,2.5,-5,NA,-5,2.5,-5,NA,-5,2.5,-5,NA,-5,2.5,-5,NA,-5,2.5,-5,NA,-5,2.5,-5,NA,-5,2.5,-5,NA,-5,2.5,-5,NA,-5,2.5,-5,"1.prio",25317,6.5,1,"Danmark","Aalborg"
"992",2214,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","Bacheloruddannelse - BSc Software engineering","Datalogi","TEK-NAT","3.Frafald, nyt SN","Norm Afb (nyt SN)","Norm+ Afb (nyt SN)","afbrudt","Afbrudt af institutionen",2013-09-01,2014-08-31,"bachelor",9,2013,2,"BSc2010",0,0,0,0,0,0,15,15,5,10,0,5,0,0,30,15,10,5,10,10,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,10,0,10,0,0,0,30,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,7,0,NA,NA,5.5,2,NA,7,5.5,3.66666666666667,NA,7,5.5,3.66666666666667,NA,7,5.5,3.66666666666667,NA,7,5.5,3.66666666666667,NA,7,5.5,3.66666666666667,NA,7,5.5,3.66666666666667,NA,7,5.5,3.66666666666667,NA,7,5.5,3.66666666666667,"1.prio",25317,8.3,1,"Danmark","Aalborg"
"993",1937,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2013-09-01,2015-04-13,"bachelor",9,2013,4,"BSc2010",0,0,0,0,0,0,15,15,5,15,5,10,0,0,30,15,5,10,10,20,0,0,30,10,5,0,10,0,0,0,30,0,5,0,10,5,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,5,0,10,0,0,0,30,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,7,4,0.5,NA,3.5,1,0.4,NA,3.5,1,0.4,NA,0.666666666666667,1,0.4,NA,0.666666666666667,1,0.4,NA,0.666666666666667,1,0.4,NA,0.666666666666667,1,0.4,NA,0.666666666666667,1,0.4,NA,0.666666666666667,1,0.4,"1.prio",25317,3,1,"Danmark","Aalborg"
"994",2116,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-06-28,"bachelor",9,2013,6,"BSc2010",0,0,0,0,0,0,15,15,5,10,0,5,0,0,30,15,15,15,25,25,0,0,40,10,35,20,30,5,0,0,55,15,40,5,40,10,0,0,70,15,45,5,45,5,0,0,90,20,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,NA,8,2,NA,7,6.66666666666667,1.5,NA,7,7.5,3.66666666666667,NA,8.66666666666667,6.8,3.7,NA,8.66666666666667,7.33333333333333,4,NA,8.66666666666667,7.33333333333333,4,NA,8.66666666666667,7.33333333333333,4,NA,8.66666666666667,7.33333333333333,4,NA,8.66666666666667,7.33333333333333,4,"1.prio",25317,5.6,1,"Danmark","Aalborg"
"995",2206,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","Bacheloruddannelse - BSc Idræt","Sundhed, Teknologi og Idræt","SUND","4.Frafald, nyt FAK","Norm Afb (nyt FAK)","Norm+ Afb (nyt FAK)","afbrudt","Afbrudt af den studerende",2013-09-01,2015-06-23,"bachelor",9,2013,4,"BSc2010",0,0,0,0,0,0,15,15,5,15,0,5,0,0,30,15,5,20,20,25,0,0,40,10,5,0,20,5,0,0,40,0,5,0,20,0,0,0,40,0,5,0,20,0,0,0,40,0,5,0,20,0,0,0,40,0,5,0,20,0,0,0,40,0,5,0,20,0,0,0,40,0,5,0,20,0,0,0,40,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,7,0,NA,NA,7,0.25,NA,5.5,8,-0.285714285714286,NA,5.5,8,-0.285714285714286,NA,5.5,8,-0.285714285714286,NA,5.5,8,-0.285714285714286,NA,5.5,8,-0.285714285714286,NA,5.5,8,-0.285714285714286,NA,5.5,8,-0.285714285714286,NA,5.5,8,-0.285714285714286,"1.prio",25317,6.6,1,"Danmark","Aalborg"
"996",1951,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2013-09-01,2014-09-29,"bachelor",9,2013,3,"BSc2010",0,0,0,0,0,0,15,15,0,15,0,5,0,0,30,15,0,5,10,10,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,2,0,NA,NA,3,-1.66666666666667,NA,4,3,-2,NA,4,3,-2,NA,4,3,-2,NA,4,3,-2,NA,4,3,-2,NA,4,3,-2,NA,4,3,-2,NA,4,3,-2,"1.prio",25317,5.4,1,"Danmark","Aalborg"
"997",1914,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2013-09-01,2014-07-15,"bachelor",9,2013,2,"BSc2010",0,0,0,0,0,0,15,15,0,15,0,5,0,0,30,15,0,5,10,10,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,0,10,0,0,0,30,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,12,0,NA,NA,9.5,-4.33333333333333,NA,10,9.5,-4,NA,10,9.5,-4,NA,10,9.5,-4,NA,10,9.5,-4,NA,10,9.5,-4,NA,10,9.5,-4,NA,10,9.5,-4,NA,10,9.5,-4,"1.prio",25317,7.4,1,"Danmark","Aalborg"
"998",2058,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","2.Frafald > 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2013-09-01,2016-09-21,"bachelor",9,2013,7,"BSc2010",0,0,0,0,0,0,15,15,0,10,5,10,0,0,30,15,15,20,20,20,0,0,40,10,30,20,20,5,0,0,40,15,35,5,30,15,0,0,70,30,40,10,35,15,0,0,90,20,40,0,35,0,0,0,90,0,40,0,35,0,0,0,90,0,40,0,35,0,0,0,90,0,40,0,35,0,0,0,90,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,2,0,NA,4,4.5,0,NA,2,4.33333333333333,2.66666666666667,NA,2,3.25,2.2,NA,3.75,3.16666666666667,2.18181818181818,NA,3.75,3,2,NA,3.75,3,2,NA,3.75,3,2,NA,3.75,3,2,NA,3.75,3,2,"1.prio",25317,5.8,1,"Danmark","Aalborg"
"999",1905,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2013-09-01,2014-04-29,"bachelor",9,2013,2,"BSc2010",0,0,0,0,0,0,15,15,0,0,0,0,0,0,15,0,5,5,10,10,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,5,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,0,4,0,NA,7,4,10,NA,7,4,10,NA,7,4,10,NA,7,4,10,NA,7,4,10,NA,7,4,10,NA,7,4,10,NA,7,4,10,"1.prio",25317,6.5,1,"Danmark","Aalborg"
"1000",2117,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-06-28,"bachelor",9,2013,6,"BSc2010",0,0,0,0,0,0,15,15,10,10,5,10,0,0,30,15,25,15,15,25,0,0,40,10,35,10,30,15,0,0,55,15,40,5,35,10,0,0,70,15,45,5,45,10,0,0,90,20,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,4,3,2,NA,3.66666666666667,3.33333333333333,2.5,NA,3.66666666666667,5,2.71428571428571,NA,5.25,6.4,3.25,NA,5.25,7,3.33333333333333,NA,5.25,7,3.33333333333333,NA,5.25,7,3.33333333333333,NA,5.25,7,3.33333333333333,NA,5.25,7,3.33333333333333,"1.prio",25317,7.2,1,"Danmark","Aalborg"
"1001",2213,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","Bacheloruddannelse - BSc Sociologi","Sociologi","SAMF","4.Frafald, nyt FAK","Norm Afb (nyt FAK)","Norm+ Afb (nyt FAK)","afbrudt","Afbrudt af den studerende",2013-09-01,2014-09-01,"bachelor",9,2013,3,"BSc2010",0,0,0,0,0,0,15,15,0,10,0,5,0,0,15,15,0,5,10,10,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,0,10,0,0,0,15,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,7,0,NA,NA,1,-5,NA,7,1,-4.33333333333333,NA,7,1,-4.33333333333333,NA,7,1,-4.33333333333333,NA,7,1,-4.33333333333333,NA,7,1,-4.33333333333333,NA,7,1,-4.33333333333333,NA,7,1,-4.33333333333333,NA,7,1,-4.33333333333333,"1.prio",25317,4.8,1,"Danmark","Aalborg"
"1002",2016,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","2.Frafald > 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2013-09-01,2015-05-12,"bachelor",9,2013,4,"BSc2010",0,0,0,0,0,0,15,15,15,15,5,5,0,0,30,15,15,10,20,15,0,0,40,10,20,5,20,5,0,0,40,0,20,0,25,5,0,0,40,0,20,0,25,0,0,0,40,0,20,0,25,0,0,0,40,0,20,0,25,0,0,0,40,0,20,0,25,0,0,0,40,0,20,0,25,0,0,0,40,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,2,0,NA,NA,3,2,NA,7,4.33333333333333,1.5,NA,7,4.33333333333333,1.5,NA,8.5,4.33333333333333,1.5,NA,8.5,4.33333333333333,1.5,NA,8.5,4.33333333333333,1.5,NA,8.5,4.33333333333333,1.5,NA,8.5,4.33333333333333,1.5,NA,8.5,4.33333333333333,1.5,"1.prio",25317,8.4,1,"Danmark","Aalborg"
"1003",1926,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2013-09-01,2014-08-28,"bachelor",9,2013,2,"BSc2010",0,0,0,0,0,0,15,15,0,15,0,10,0,0,30,15,0,5,5,10,0,0,30,0,0,0,5,0,0,0,30,0,0,0,5,0,0,0,30,0,0,0,5,0,0,0,30,0,0,0,5,0,0,0,30,0,0,0,5,0,0,0,30,0,0,0,5,0,0,0,30,0,0,0,5,0,0,0,30,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,0,5.5,-3.33333333333333,NA,0,5.5,-3.25,NA,0,5.5,-3.25,NA,0,5.5,-3.25,NA,0,5.5,-3.25,NA,0,5.5,-3.25,NA,0,5.5,-3.25,NA,0,5.5,-3.25,NA,0,5.5,-3.25,"1.prio",25317,4.9,1,"Danmark","Aalborg"
"1004",2118,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-06-28,"bachelor",9,2013,6,"BSc2010",0,0,0,0,0,0,15,15,5,10,0,5,0,0,30,15,15,10,15,20,0,0,40,10,35,20,25,10,0,0,55,15,35,5,40,15,0,0,70,15,45,10,45,5,0,0,90,20,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,NA,3,6,NA,7,5.33333333333333,4.66666666666667,NA,7,5.75,3.625,NA,8,6,3.22222222222222,NA,8,6.66666666666667,4.36363636363636,NA,8,6.66666666666667,4.36363636363636,NA,8,6.66666666666667,4.36363636363636,NA,8,6.66666666666667,4.36363636363636,NA,8,6.66666666666667,4.36363636363636,"1.prio",25317,8.1,1,"Bulgarien","Aalborg"
"1005",505,2016,"Medieteknologi","Medialogi","Kandidatuddannelse - NAT Medialogi","NJM7014O","2.-4. semester Medialogi","DMC80142","TEK-NAT","","","","5.Læser stadigt","Norm Aktiv","Norm+ Aktiv","åben","Indskrevet",2016-09-01,NA,"kandidat",9,2016,NA,"MSc2011",0,0,5,5,0,0,15,15,0,0,10,5,10,10,30,15,5,5,10,0,15,5,30,0,5,0,10,0,15,0,30,0,5,0,10,0,15,0,30,0,5,0,10,0,15,0,30,0,5,0,10,0,15,0,30,0,5,0,10,0,15,0,30,0,5,0,10,0,15,0,30,0,5,0,10,0,15,0,30,0,5.000000001,5,15,5,15.000000001,10,30,5,15.000000001,10,30,5,15.000000001,10,60,5,15.000000001,10,60,5,15.000000001,10,60,5,0,10,10,0,10,11,8.5,0,10,11,8.5,10,10,11,8.5,10,10,11,8.5,10,10,11,8.5,10,10,11,8.5,10,10,11,8.5,10,10,11,8.5,10,10,11,8.5,10,"1.prio",25317,8.1,1,"Bulgarien","Aalborg"
"1006",2119,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-06-28,"bachelor",9,2013,6,"BSc2010",0,0,0,0,0,0,15,15,10,10,0,5,0,0,30,15,20,10,15,20,0,0,40,10,35,15,25,10,0,0,55,15,40,5,40,15,0,0,70,15,45,5,45,5,0,0,90,20,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,10,0,NA,NA,11,5.5,NA,10,9.66666666666667,6,NA,10,9,4.875,NA,11.3333333333333,9.6,5.66666666666667,NA,11.3333333333333,9.66666666666667,5.8,NA,11.3333333333333,9.66666666666667,5.8,NA,11.3333333333333,9.66666666666667,5.8,NA,11.3333333333333,9.66666666666667,5.8,NA,11.3333333333333,9.66666666666667,5.8,"1.prio",25317,11.4,1,"Danmark","Aalborg"
"1007",1952,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af institutionen",2013-09-01,2014-09-29,"bachelor",9,2013,3,"BSc2010",0,0,0,0,0,0,15,15,0,10,0,5,0,0,30,15,0,5,5,10,0,0,30,0,0,0,5,0,0,0,30,0,0,0,5,0,0,0,30,0,0,0,5,0,0,0,30,0,0,0,5,0,0,0,30,0,0,0,5,0,0,0,30,0,0,0,5,0,0,0,30,0,0,0,5,0,0,0,30,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,NA,5.5,-5,NA,-5,5.5,-3.33333333333333,NA,-5,5.5,-3.33333333333333,NA,-5,5.5,-3.33333333333333,NA,-5,5.5,-3.33333333333333,NA,-5,5.5,-3.33333333333333,NA,-5,5.5,-3.33333333333333,NA,-5,5.5,-3.33333333333333,NA,-5,5.5,-3.33333333333333,"1.prio",25317,5.9,1,"Danmark","Aalborg"
"1008",2120,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-06-28,"bachelor",9,2013,6,"BSc2010",0,0,0,0,0,0,15,15,10,10,5,5,0,0,30,15,25,15,15,15,0,0,40,10,35,10,25,10,0,0,55,15,40,5,40,15,0,0,70,15,45,5,45,5,0,0,90,20,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,45,0,45,0,0,0,90,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,NA,5.5,7,NA,10,7,5,NA,10,6.25,6.5,NA,10.6666666666667,5.8,7,NA,10.6666666666667,6,7,NA,10.6666666666667,6,7,NA,10.6666666666667,6,7,NA,10.6666666666667,6,7,NA,10.6666666666667,6,7,"1.prio",25317,7.6,1,"Danmark","Aalborg"
"1009",2138,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","3.-6. semester Medialogi",NA,"TEK-NAT","","","","6. BAC.","Norm Gnf.","Norm+ Gnf.","afslutte","Afsluttet",2013-09-01,2016-06-29,"bachelor",9,2013,6,"BSc2010",0,0,0,0,0,0,15,15,10,10,0,5,0,0,30,15,20,10,15,20,0,0,40,10,30,15,25,10,0,0,55,15,35,5,35,10,0,0,70,15,45,10,40,5,0,0,90,20,45,0,40,0,0,0,90,0,45,0,40,0,0,0,90,0,45,0,40,0,0,0,90,0,45,0,40,0,0,0,90,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,4,0,NA,NA,8,7,NA,7,7.66666666666667,7,NA,7,8.25,3.22222222222222,NA,8.66666666666667,9,3.1,NA,8.66666666666667,8.66666666666667,3.25,NA,8.66666666666667,8.66666666666667,3.25,NA,8.66666666666667,8.66666666666667,3.25,NA,8.66666666666667,8.66666666666667,3.25,NA,8.66666666666667,8.66666666666667,3.25,"1.prio",25317,10.8,1,"Ungarn","Aalborg"
"1010",1870,2013,"Medieteknologi","Medialogi","Bacheloruddannelse - BSc Medialogi","NJM1610O","1.-2. semester Medialogi",NA,"TEK-NAT","","","","1.Frafald  < 1 STÅ","Norm Afb.","Norm+ Afb.","afbrudt","Afbrudt af den studerende",2013-09-01,2014-01-06,"bachelor",9,2013,1,"BSc2010",0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,10,15,5,0,15,30,15,0,25,40,25,0,30,55,35,0,40,70,40,0,45,90,45,NA,0,NA,NA,NA,0,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,NA,-5,NA,NA,"1.prio",25317,10,1,"Danmark","Aalborg"
